article_id,pmid,title_en,title_ja,aggregated_decision,category_votes
670,25162776,Anxiety and Depression Are Better Correlates of Parkinson's Disease Quality of Life Than Apathy,無関心よりも不安と抑うつがパーキンソン病の生活の質とより強く相関する,2,1+1
671,31343240,Depressive symptoms precede cognitive impairment in de novo Parkinson's disease patients: Analysis of the PPMI cohort,新規発症パーキンソン病患者における抑うつ症状は認知機能障害に先行する：PPMIコホート解析,2,1+1
672,26792098,Mood Differences Among Parkinson's Disease Patients With Mild Cognitive Impairment,軽度認知障害を伴うパーキンソン病患者における気分の差異,2,1+1
673,25365564,Latent growth-curve analysis reveals that worsening Parkinson's disease quality of life is driven by depression,潜在成長曲線分析により、パーキンソン病の生活の質の悪化は抑うつによって引き起こされることが明らかになった,2,1+1
674,26401563,Reaction Time is a Marker of Early Cognitive and Behavioral Alterations in Pure Cerebral Small Vessel Disease,純粋脳小血管病における反応時間は早期認知・行動変化のマーカーである,2,1+1
676,27454622,Neuropsychiatric characteristics of PiB-negative subcortical vascular dementia versus behavioral variant frontotemporal dementia,PiB陰性皮質下血管性認知症と行動変異型前頭側頭型認知症の神経精神学的特徴,2,1+1
678,31092277,Assessing cognition and daily function in early dementia using the cognitive-functional composite: findings from the Catch-Cog study cohort,認知機能複合指標を用いた初期認知症における認知機能と日常生活機能の評価：Catch-Cog研究コホートからの知見,1,1+1
682,29734988,Change in Cognition and Other Non-Motor Symptoms With Obstructive Sleep Apnea Treatment in Parkinson Disease,パーキンソン病における閉塞性睡眠時無呼吸症候群治療に伴う認知機能およびその他の非運動症状の変化,1,1+1
683,25511791,Differentiating between right-lateralised semantic dementia and behavioural-variant frontotemporal dementia: an examination of clinical characteristics and emotion processing,右側優位性意味性認知症と行動変異型前頭側頭型認知症の鑑別：臨床的特徴と感情処理の検討,2,1+1
684,39761997,Tract-specific white matter hyperintensities and neuropsychiatric syndromes: a multicentre memory clinic study,経路特異的白質高信号域と神経精神症候群：多施設共同記憶クリニック研究,1,1+1
685,37729769,Comorbid amyloid with cerebrovascular disease in domain-specific cognitive and neuropsychiatric disturbances: a cross-sectional memory clinic study,ドメイン特異的認知障害および神経精神障害における脳血管疾患との併存性アミロイド病変：横断的記憶クリニック研究,2,1+1
686,34814099,Interactions of comorbid neuropsychiatric subsyndromes with neurodegenerative and cerebrovascular pathologies on cognition,併存する神経精神科的サブ症候群と神経変性・脳血管病変が認知機能に及ぼす相互作用,2,1+1
687,39321409,"Clinical Phenotypes Associated With Cerebral Small Vessel Disease: A Study of 45,013 UK Biobank Participants","脳小血管病変に関連する臨床的表現型：英国バイオバンク参加者45,013名を対象とした研究",2,1+1
688,32081532,Dimensions of Poststroke Depression and Neuropsychological Deficits in Older Adults,高齢者の脳卒中後うつ病と神経心理学的障害の次元,2,1+1
689,40107929,"Neuroimaging of psychosis, agitation, and affective disturbance in Alzheimer's disease, dementia with Lewy bodies, and mild cognitive impairment",アルツハイマー病、レビー小体型認知症、軽度認知障害における精神病、興奮、情動障害の神経画像診断,2,1+1
690,30474244,Apathy and right caudate perfusion in idiopathic normal pressure hydrocephalus: A case-control study,特発性正常圧水頭症における無関心と右尾状核血流：症例対照研究,1,0+1
691,26810545,Effect of lumbo-peritoneal shunt surgery on neuropsychiatric symptoms in patients with idiopathic normal pressure hydrocephalus,腰椎腹膜シャント手術が特発性正常圧水頭症患者の神経精神症状に及ぼす影響,2,1+1
692,41058585,Impact of Urinary Incontinence on Idiopathic Normal Pressure Hydrocephalus: A Cross-Sectional Study With Alzheimer's Disease and Dementia With Lewy Bodies,尿失禁が特発性正常圧水頭症に及ぼす影響：アルツハイマー病およびレビー小体型認知症を対象とした横断研究,2,1+1
693,40271986,Introducing Virtual Reality to Home-Based Primary Care Veterans With Dementia,認知症を有する在宅一次医療退役軍人へのバーチャルリアリティ導入,1,1+1
695,25967541,Dysexecutive functioning in ALS patients and its clinical implications,ALS患者の実行機能障害とその臨床的意義,2,1+1
697,32797255,Distinct clinicopathologic clusters of persons with TDP-43 proteinopathy,TDP-43タンパク質病変を有する患者の明確な臨床病理学的クラスター,2,1+1
698,38582898,Neuropsychiatric symptoms with focus on apathy and irritability in sporadic and hereditary cerebral amyloid angiopathy,散発性および遺伝性脳アミロイド血管症における無関心と過敏性に焦点を当てた神経精神症状,2,1+1
699,28536519,Apathy and Executive Function in Healthy Elderly-Resting State fMRI Study,健常高齢者における無関心と実行機能－安静時fMRI研究,1,0+1
701,33268471,Late onset depression: dopaminergic deficit and clinical features of prodromal Parkinson's disease: a cross-sectional study,遅発性うつ病：前駆期パーキンソン病におけるドーパミン作動性欠損と臨床的特徴：横断研究,2,0+1
702,27858707,Neural Basis of Apathy in Patients with Amnestic Mild Cognitive Impairment,健忘型軽度認知障害患者における無関心症の神経基盤,1,0+1
703,27536962,Differences of Behavioral and Psychological Symptoms of Dementia in Disease Severity in Four Major Dementias,4大認知症における疾患重症度と認知症の行動・心理症状の違い,2,1+1
705,29282160,Emotion Recognition Correlates With Social-Neuropsychiatric Dysfunction in Huntington's Disease,ハンチントン病における感情認識と社会神経精神機能障害の相関,2,1+1
706,26185903,Natural History of Poststroke Apathy During Acute Rehabilitation,急性期リハビリテーション中の脳卒中後無気力の自然経過,2,1+1
708,39460556,Psychological predictors of incident subjective cognitive complaints in community dwelling older adults,地域在住高齢者における主観的認知症状発症の心理的予測因子,2,1+0
710,34191260,Prevalence of mild behavioral impairment in patients with mild cognitive impairment,軽度認知障害患者における軽度行動障害の有病率,2,1+1
711,33663416,Behavioural and psychological symptoms of dementia in patients with Alzheimer's disease and family caregiver burden: a path analysis,アルツハイマー病患者の認知症行動・心理症状と家族介護者の負担：パス分析,1,1+1
714,38833653,Regional Burden of Enlarged Perivascular Spaces and Cognition and Neuropsychiatric Symptoms in Drug-Naive Patients With Parkinson Disease,パーキンソン病の未治療患者における血管周囲腔拡大の局所的負荷と認知機能・神経精神症状,1,1+1
715,31434232,Malnutrition is Associated with Behavioral and Psychiatric Symptoms of Dementia in Older Women with Mild Cognitive Impairment and Early-Stage Alzheimer's Disease,軽度認知障害および初期アルツハイマー病を有する高齢女性における認知症の行動・精神症状と栄養不良の関連性,2,1+1
718,28895973,Development and Testing of a Neuropsychiatric Symptoms Model in Mild Cognitive Impairment,軽度認知障害における神経精神症状モデルの開発と検証,2,1+1
