article_id,pmid,title_en,title_ja,username,decision,comment,flag_cause,flag_treatment,cat_physical,cat_brain,cat_psycho,cat_drug,direction_gpt,direction_gemini,condition_list_gpt,condition_list_gemini,year
433,36123648,The presence and co-incidence of geriatric syndromes in older patients with mild-moderate Lewy body dementia,軽度～中等度レビー小体型認知症高齢患者における老年症候群の併存と同時発生,kanemoto,1,"主題はAPOEアレルの有無と症状の関係だが、DLBの方がPDDよりアパシーの頻度が高い、という結果は出しているよう。その部分は採用できるか。
DLB patients displayed more frequency of fluctuating cognition, visual hallucination, rapid eye movement sleep behavior disorder, delusion, depression, anxiety, apathy, and loss of appetite, whereas the PDD cases had constipation, fear of falling, and insomnia more frequently.",0,0,0,1,0,0,1,1,レビー小体型認知症; レビー小体型認知症におけるうつ病・アパシー,レビー小体型認知症,2022
433,36123648,The presence and co-incidence of geriatric syndromes in older patients with mild-moderate Lewy body dementia,軽度～中等度レビー小体型認知症高齢患者における老年症候群の併存と同時発生,katakeda,2,,0,0,0,1,0,0,1,1,レビー小体型認知症; レビー小体型認知症におけるうつ病・アパシー,レビー小体型認知症,2022
434,30192444,Transdermal Nicotine for the Treatment of Mood and Cognitive Symptoms in Nonsmokers With Late-Life Depression,老年期うつ病を有する非喫煙者における気分および認知症状の治療のための経皮ニコチン,kanemoto,2,"ニコチンがうつ病患者の無気力に良い効果を与えており、治療法・対処法に使用できるかもしれない。
We also observed improvement in apathy and rumination.",0,1,0,0,1,0,1,1,高齢者うつ病（後期高齢期うつ病）,高齢者うつ病,2018
434,30192444,Transdermal Nicotine for the Treatment of Mood and Cognitive Symptoms in Nonsmokers With Late-Life Depression,老年期うつ病を有する非喫煙者における気分および認知症状の治療のための経皮ニコチン,katakeda,1,"対象はうつ病と診断された症例
うつ病内のアパシーとして評価？",0,1,0,0,1,0,1,1,高齢者うつ病（後期高齢期うつ病）,高齢者うつ病,2018
435,25923857,ON-OFF Effects of Dopaminergic Therapy on Psychiatric Symptoms in Parkinson's Disease,パーキンソン病における精神症状に対するドーパミン作動薬療法のON-OFF効果,kanemoto,2,"PDが無気力の１つの病態とすることを示す論文。
PD patients had significantly higher anxiety, depression, and apathy scores than control participants, regardless of ON-OFF state.",0,0,0,1,0,0,1,1,パーキンソン病,パーキンソン病,2015
435,25923857,ON-OFF Effects of Dopaminergic Therapy on Psychiatric Symptoms in Parkinson's Disease,パーキンソン病における精神症状に対するドーパミン作動薬療法のON-OFF効果,katakeda,2,PDにアパシーが併存する可能性があることを前提にした臨床研究,0,1,0,1,0,0,1,1,パーキンソン病,パーキンソン病,2015
436,35749631,Health-related quality of life outcomes after neoadjuvant chemoradiotherapy for rectal cancer in NRG Oncology/NSABP R-04,NRG Oncology/NSABP R-04 における直腸癌の新補助化学放射線療法後の健康関連QOLアウトカム,kanemoto,1,"原因病態（直腸がん）と治療法・対処法（積極的な化学療法）を裏打ちする可能性があるが、直腸がんに絞られており、かつ評価尺度で意欲低下に関連しているかは不明。
There were no significant differences in HRQOL by treatment regimen, but all patients experienced decreased vitality (energy) and physical functioning.",0,1,1,0,0,0,1,1,直腸がん; 術前化学放射線療法後,直腸がん,2022
436,35749631,Health-related quality of life outcomes after neoadjuvant chemoradiotherapy for rectal cancer in NRG Oncology/NSABP R-04,NRG Oncology/NSABP R-04 における直腸癌の新補助化学放射線療法後の健康関連QOLアウトカム,katakeda,1,"HRQOLの評価項目を確認
アパシーを包含する状態を間接的に確認？",0,0,1,0,0,1,1,1,直腸がん; 術前化学放射線療法後,直腸がん,2022
437,40192627,Effects of digital technology-based serious games interventions for older adults with mild cognitive impairment: a meta-analysis of randomised controlled trials,軽度認知障害を有する高齢者を対象としたデジタル技術ベースのシリアスゲーム介入の効果：無作為化比較試験のメタ分析,kanemoto,1,記憶、無関心、QOLは非常に低品質であり、再現性は乏しいことが予想され、ガイドラインには不適な結果と考えられた。,0,0,0,0,0,0,1,2,軽度認知障害,軽度認知障害,2025
437,40192627,Effects of digital technology-based serious games interventions for older adults with mild cognitive impairment: a meta-analysis of randomised controlled trials,軽度認知障害を有する高齢者を対象としたデジタル技術ベースのシリアスゲーム介入の効果：無作為化比較試験のメタ分析,katakeda,1,"MCIを対象にしたDTBSG介入の有効性、アパシーにはvery low qualityである
MCIにアパシーがあることを前提にした研究",0,1,0,1,0,0,1,2,軽度認知障害,軽度認知障害,2025
438,28699151,[Emotion recognition rehabilitation combined with cognitive stimulation for people with Alzheimer's disease. Efficacy for cognition and functional aspects],[アルツハイマー病患者に対する感情認識リハビリテーションと認知刺激の併用療法。認知機能と機能面への有効性],kanemoto,0,スペイン語の文献。,0,0,0,0,0,0,1,2,アルツハイマー病,アルツハイマー病,2017
438,28699151,[Emotion recognition rehabilitation combined with cognitive stimulation for people with Alzheimer's disease. Efficacy for cognition and functional aspects],[アルツハイマー病患者に対する感情認識リハビリテーションと認知刺激の併用療法。認知機能と機能面への有効性],katakeda,0,？語,0,1,0,1,0,0,1,2,アルツハイマー病,アルツハイマー病,2017
439,30084177,Medial temporal lobe atrophy is independently associated with behavioural and psychological symptoms in Alzheimer's disease,海馬傍回萎縮はアルツハイマー病における行動・心理症状と独立して関連する,kanemoto,0,BPSDの神経基盤を検討したもので、有病率や対応に関する論文ではない。,0,0,0,0,0,0,1,1,アルツハイマー型認知症,アルツハイマー病,2019
439,30084177,Medial temporal lobe atrophy is independently associated with behavioural and psychological symptoms in Alzheimer's disease,海馬傍回萎縮はアルツハイマー病における行動・心理症状と独立して関連する,katakeda,2,,0,0,0,1,0,0,1,1,アルツハイマー型認知症,アルツハイマー病,2019
440,40993548,Mortality and institutionalization of patients with dementia treated in primary care: influence of neuropsychiatric symptoms (NeDEM project),プライマリケアで治療を受けた認知症患者の死亡率と施設入所：神経精神症状の影響（NeDEMプロジェクト）,kanemoto,1,アパシーと施設入所・死亡といったアウトカムとの関係の報告がメイン。もしかしたら経時的にアパシーがどう変化するかを追跡している可能性あり。その点では見てもいいかも。,0,0,0,1,0,0,1,2,認知症（プライマリケアで治療中の認知症全般）,認知症,2025
440,40993548,Mortality and institutionalization of patients with dementia treated in primary care: influence of neuropsychiatric symptoms (NeDEM project),プライマリケアで治療を受けた認知症患者の死亡率と施設入所：神経精神症状の影響（NeDEMプロジェクト）,katakeda,1,アパシーの結果、施設入所、死亡について見た研究,0,0,0,1,0,0,1,2,認知症（プライマリケアで治療中の認知症全般）,認知症,2025
441,25720862,Oxidative Stress Is a Central Target for Physical Exercise Neuroprotection Against Pathological Brain Aging,病理的脳老化に対する身体運動の神経保護作用における酸化ストレスの中心的標的,kanemoto,0,マウス対象。,0,0,0,0,0,0,1,1,nan,アルツハイマー病／病的脳老化,2016
441,25720862,Oxidative Stress Is a Central Target for Physical Exercise Neuroprotection Against Pathological Brain Aging,病理的脳老化に対する身体運動の神経保護作用における酸化ストレスの中心的標的,katakeda,2,,0,0,0,0,0,0,1,1,nan,アルツハイマー病／病的脳老化,2016
442,27842720,[Study of engagement in a group of people with dementia in traditional care settings and a group with person centred care],[従来型ケア環境下の認知症患者群と個人中心ケア群におけるエンゲージメントの研究],kanemoto,0,スペイン語。,0,0,0,0,0,0,1,1,認知症; 施設入所高齢者,認知症,2017
442,27842720,[Study of engagement in a group of people with dementia in traditional care settings and a group with person centred care],[従来型ケア環境下の認知症患者群と個人中心ケア群におけるエンゲージメントの研究],katakeda,0,関与行動記録ツール（REI）とアパシーの評価尺度の関連,0,1,0,1,1,0,1,1,認知症; 施設入所高齢者,認知症,2017
443,29966193,Music and Dementia: Individual Differences in Response to Personalized Playlists,音楽と認知症：個別化されたプレイリストへの反応における個人差,kanemoto,0,"病態調査ではなく、アパシーに対する音楽療法のエビデンスとしてはいいかも。
People with low depression but high levels of apathy demonstrated the highest behavioral evidence of pleasure during music listening, although behavioral evidence declined with severity of cognitive impairment. ",0,1,0,1,0,0,1,2,認知症; アルツハイマー型認知症,認知症,2018
443,29966193,Music and Dementia: Individual Differences in Response to Personalized Playlists,音楽と認知症：個別化されたプレイリストへの反応における個人差,katakeda,0,"アパシーを併存する認知症患者に対する介入研究
病態、状態を調査するのに適しているかは疑問",0,1,0,0,0,0,1,2,認知症; アルツハイマー型認知症,認知症,2018
444,28434642,[Late life depression or prodromal Alzheimer's disease: Which tools for the differential diagnosis?],[老年期うつ病か前駆期アルツハイマー病か：鑑別診断のためのツールは？],kanemoto,0,フランス語,0,0,0,0,0,0,1,1,高齢者うつ病; 前駆期アルツハイマー型認知症,高齢発症うつ病、アルツハイマー病前駆期,2018
444,28434642,[Late life depression or prodromal Alzheimer's disease: Which tools for the differential diagnosis?],[老年期うつ病か前駆期アルツハイマー病か：鑑別診断のためのツールは？],katakeda,0,アパシーは両者に共通する症状として言及はあるが病態、状態の調査には適さない？,0,0,0,0,0,0,1,1,高齢者うつ病; 前駆期アルツハイマー型認知症,高齢発症うつ病、アルツハイマー病前駆期,2018
445,28410856,Regional 18F-Fluorodeoxyglucose Hypometabolism is Associated with Higher Apathy Scores Over Time in Early Alzheimer Disease,地域的18F-フルオロデオキシグルコース代謝低下は、初期アルツハイマー病における経時的無関心スコア上昇と関連する,kanemoto,0,神経基盤の研究,0,0,0,0,0,0,1,1,アルツハイマー病; 軽度認知障害; 前臨床アルツハイマー病（認知正常でADリスクを有する高齢者）,アルツハイマー病,2017
